order date (DateOrders),shipping date (DateOrders),Shipping Mode,Order Region,Order Country,Order State,order_month,actual_delay_days,Days for shipment (scheduled),is_late,Category Name,Late_delivery_risk
2016-09-10 06:50:00,2016-09-12 06:50:00,First Class,North Africa,Egipto,Menia,9,2,1,1,Fishing,1
2016-09-10 05:26:00,2016-09-13 05:26:00,Standard Class,West Africa,Guinea,Nzérékoré,9,3,4,0,Fishing,0
2016-09-10 02:38:00,2016-09-15 02:38:00,Standard Class,Eastern Europe,Rusia,Cheliábinsk,9,5,4,1,Fishing,1
2016-09-10 02:17:00,2016-09-14 02:17:00,Standard Class,Southern Africa,SudAfrica,Gauteng,9,4,4,0,Fishing,0
2016-09-09 21:23:00,2016-09-14 21:23:00,Second Class,Central Asia,Kazajistán,Karagandá,9,5,2,1,Fishing,1
2016-09-09 19:16:00,2016-09-13 19:16:00,Standard Class,Eastern Europe,Rumania,Cluj,9,4,4,0,Fishing,0
2016-09-09 18:13:00,2016-09-15 18:13:00,Standard Class,North Africa,Marruecos,Gran Casablanca,9,6,4,1,Fishing,1
2016-09-09 15:46:00,2016-09-13 15:46:00,Standard Class,Eastern Europe,Ucrania,Zaporiyia,9,4,4,0,Fishing,0
2016-09-09 15:46:00,2016-09-13 15:46:00,Standard Class,Eastern Europe,Ucrania,Zaporiyia,9,4,4,0,Fishing,0
2016-09-09 14:43:00,2016-09-15 14:43:00,Standard Class,West Asia,Turquía,Afyonkarahisar,9,6,4,1,Fishing,1
2016-09-09 12:37:00,2016-09-14 12:37:00,Second Class,Central Africa,República Democrática del Congo,Kinshasa,9,5,2,1,Fishing,1
2016-09-09 12:16:00,2016-09-13 12:16:00,Second Class,Central Asia,Kazajistán,Pavlodar,9,4,2,1,Fishing,1
2016-09-09 08:46:00,2016-09-11 08:46:00,First Class,Eastern Europe,Polonia,Mazovia,9,2,1,1,Fishing,1
2016-09-09 05:58:00,2016-09-15 05:58:00,Standard Class,Eastern Europe,Moldavia,Chisináu,9,6,4,1,Fishing,1
2016-09-09 05:58:00,2016-09-15 05:58:00,Standard Class,Eastern Europe,Moldavia,Chisináu,9,6,4,1,Fishing,1
2016-09-09 04:55:00,2016-09-12 04:55:00,Standard Class,Central Africa,Camerún,Centro,9,3,4,0,Fishing,0
2016-09-09 02:27:00,2016-09-15 02:27:00,Standard Class,South Asia,Irán,Bushehr,9,6,4,1,Fishing,1
2016-09-09 01:03:00,2016-09-11 01:03:00,Standard Class,Central Asia,Uzbekistán,Surjandarín,9,2,4,0,Fishing,0
2016-09-08 20:51:00,2016-09-10 20:51:00,First Class,West Africa,Benín,Littoral,9,2,1,1,Fishing,1
2016-09-08 20:30:00,2016-09-10 20:30:00,First Class,West Africa,Benín,Littoral,9,2,1,1,Fishing,1
2016-09-08 19:48:00,2016-09-10 19:48:00,Standard Class,North Africa,Libia,Bengasi,9,2,4,0,Fishing,0
2016-09-08 19:27:00,2016-09-14 19:27:00,Standard Class,West Asia,Turquía,Sivas,9,6,4,1,Fishing,0
2016-09-08 16:18:00,2016-09-10 16:18:00,Second Class,West Asia,Irak,Bagdad,9,2,2,0,Fishing,0
2016-09-08 16:18:00,2016-09-10 16:18:00,Second Class,West Asia,Irak,Bagdad,9,2,2,0,Fishing,0
2016-09-08 15:15:00,2016-09-10 15:15:00,First Class,South Asia,Irán,Juzestán,9,2,1,1,Fishing,1
2016-09-08 12:48:00,2016-09-10 12:48:00,First Class,Eastern Europe,Bulgaria,Sofía-Ciudad,9,2,1,1,Fishing,1
2016-09-08 12:27:00,2016-09-10 12:27:00,First Class,Eastern Europe,Bulgaria,Sofía-Ciudad,9,2,1,1,Fishing,1
2016-09-08 10:20:00,2016-09-13 10:20:00,Standard Class,Western Europe,Austria,Salzburgo,9,5,4,1,Fishing,1
2016-09-08 07:53:00,2016-09-11 07:53:00,Second Class,West Africa,Nigeria,Lagos,9,3,2,1,Fishing,1
2016-09-08 07:11:00,2016-09-10 07:11:00,First Class,West Asia,Turquía,Estambul,9,2,1,1,Fishing,1
2016-09-08 07:11:00,2016-09-10 07:11:00,First Class,West Asia,Turquía,Estambul,9,2,1,1,Fishing,1
2016-09-08 06:08:00,2016-09-11 06:08:00,Standard Class,West Asia,Turquía,Adana,9,3,4,0,Fishing,0
2016-09-08 05:47:00,2016-09-10 05:47:00,Standard Class,West Asia,Turquía,Adana,9,2,4,0,Fishing,0
2016-09-08 03:20:00,2016-09-13 03:20:00,Standard Class,West Africa,Senegal,Thiès,9,5,4,1,Fishing,0
2016-09-08 02:59:00,2016-09-12 02:59:00,Standard Class,West Asia,Israel,Central,9,4,4,0,Fishing,0
2016-09-08 01:56:00,2016-09-14 01:56:00,Second Class,West Asia,Irak,Arbil,9,6,2,1,Fishing,1
2016-09-07 22:05:00,2016-09-12 22:05:00,Standard Class,West Asia,Irak,Nínive,9,5,4,1,Fishing,1
2016-09-07 19:17:00,2016-09-09 19:17:00,Standard Class,North Africa,Egipto,El Cairo,9,2,4,0,Fishing,0
2016-09-07 19:17:00,2016-09-09 19:17:00,Standard Class,North Africa,Egipto,El Cairo,9,2,4,0,Fishing,0
2016-09-07 17:31:00,2016-09-09 17:31:00,Standard Class,West Africa,Nigeria,Ogun,9,2,4,0,Fishing,0
2016-09-07 16:49:00,2016-09-12 16:49:00,Standard Class,West Asia,Turquía,Estambul,9,5,4,1,Fishing,1
2016-09-07 15:46:00,2016-09-09 15:46:00,Standard Class,East Africa,Uganda,Jinja,9,2,4,0,Fishing,0
2016-09-07 08:25:00,2016-09-13 08:25:00,Standard Class,West Asia,Turquía,Estambul,9,6,4,1,Fishing,1
2016-09-07 08:04:00,2016-09-12 08:04:00,Standard Class,West Asia,Turquía,Estambul,9,5,4,1,Fishing,1
2016-09-07 06:40:00,2016-09-09 06:40:00,First Class,Eastern Europe,Rusia,Irkutsk,9,2,1,1,Fishing,1
2016-09-07 04:34:00,2016-09-12 04:34:00,Standard Class,East Africa,Mozambique,Cidade De Maputo,9,5,4,1,Fishing,1
2016-09-07 04:34:00,2016-09-12 04:34:00,Standard Class,East Africa,Mozambique,Cidade De Maputo,9,5,4,1,Fishing,1
2016-09-07 04:13:00,2016-09-11 04:13:00,Standard Class,East Africa,Mozambique,Cidade De Maputo,9,4,4,0,Fishing,0
2016-09-07 02:28:00,2016-09-11 02:28:00,Standard Class,West Africa,Nigeria,Plateau,9,4,4,0,Fishing,0
2016-09-07 02:07:00,2016-09-10 02:07:00,Standard Class,West Africa,Nigeria,Plateau,9,3,4,0,Fishing,0
2016-09-07 00:21:00,2016-09-10 00:21:00,Standard Class,Central Asia,Kazajistán,Karagandá,9,3,4,0,Fishing,0
2016-09-07 00:21:00,2016-09-10 00:21:00,Standard Class,Central Asia,Kazajistán,Karagandá,9,3,4,0,Fishing,0
2016-09-06 22:15:00,2016-09-08 22:15:00,Standard Class,South Asia,Irán,Kermanshah,9,2,4,0,Fishing,0
2016-09-06 21:12:00,2016-09-10 21:12:00,Standard Class,South Asia,Irán,Fars,9,4,4,0,Fishing,0
2016-09-06 20:30:00,2016-09-08 20:30:00,Standard Class,South Asia,Irán,Fars,9,2,4,0,Fishing,0
2016-09-06 20:09:00,2016-09-08 20:09:00,First Class,South Asia,Irán,Fars,9,2,1,1,Fishing,1
2016-09-06 17:21:00,2016-09-09 17:21:00,Standard Class,Southern Europe,Macedonia,Kumanovo,9,3,4,0,Fishing,0
2016-09-06 16:39:00,2016-09-07 04:39:00,Same Day,West Africa,Nigeria,Lagos,9,0,0,0,Fishing,1
2016-09-06 15:15:00,2016-09-08 15:15:00,Standard Class,Central Africa,República Democrática del Congo,Katanga,9,2,4,0,Fishing,0
2016-09-06 14:54:00,2016-09-12 14:54:00,Standard Class,Eastern Europe,República Checa,Liberec,9,6,4,1,Fishing,1
2016-09-06 13:51:00,2016-09-09 13:51:00,Standard Class,North Africa,Egipto,Al Bahr al Ahmar,9,3,4,0,Fishing,0
2016-09-06 13:30:00,2016-09-08 13:30:00,Standard Class,North Africa,Egipto,Al Bahr al Ahmar,9,2,4,0,Fishing,0
2016-09-06 09:39:00,2016-09-12 09:39:00,Standard Class,South Asia,Irán,Kurdistán,9,6,4,1,Fishing,1
2016-09-06 08:15:00,2016-09-08 08:15:00,Second Class,East Africa,Tanzania,Dar es Salaam,9,2,2,0,Fishing,0
2016-09-06 07:53:00,2016-09-12 07:53:00,Second Class,North Africa,Egipto,Alejandría,9,6,2,1,Fishing,0
2016-09-06 04:02:00,2016-09-11 04:02:00,Standard Class,Central Asia,Kazajistán,Astaná,9,5,4,1,Fishing,0
2016-09-06 02:59:00,2016-09-08 02:59:00,Standard Class,North Africa,Marruecos,Sus-Masa-Draa,9,2,4,0,Fishing,0
2016-09-05 23:50:00,2016-09-08 23:50:00,Second Class,North Africa,Marruecos,Gran Casablanca,9,3,2,1,Fishing,1
2016-09-05 22:47:00,2016-09-10 22:47:00,Standard Class,Eastern Europe,Ucrania,Járkov,9,5,4,1,Fishing,1
2016-09-05 21:23:00,2016-09-11 21:23:00,Second Class,Eastern Asia,Mongolia,Ulán Bator,9,6,2,1,Fishing,1
2016-09-05 18:14:00,2016-09-07 18:14:00,First Class,West Asia,Arabia Saudí,Meca,9,2,1,1,Fishing,1
2016-09-05 16:50:00,2016-09-08 16:50:00,Standard Class,Eastern Europe,Polonia,Mazovia,9,3,4,0,Fishing,0
2016-09-05 16:08:00,2016-09-11 16:08:00,Standard Class,Eastern Europe,Polonia,Mazovia,9,6,4,1,Fishing,1
2016-09-05 13:19:00,2016-09-08 13:19:00,Standard Class,West Asia,Turquía,Mersin,9,3,4,0,Fishing,0
2016-09-05 12:16:00,2016-09-10 12:16:00,Standard Class,South Asia,Irán,Jorasán Razaví,9,5,4,1,Fishing,1
2016-09-05 12:16:00,2016-09-10 12:16:00,Standard Class,South Asia,Irán,Jorasán Razaví,9,5,4,1,Fishing,1
2016-09-05 09:49:00,2016-09-08 09:49:00,Standard Class,West Africa,Níger,Niamey,9,3,4,0,Fishing,0
2016-09-05 09:49:00,2016-09-08 09:49:00,Standard Class,West Africa,Níger,Niamey,9,3,4,0,Fishing,0
2016-09-05 09:28:00,2016-09-07 09:28:00,Standard Class,West Africa,Níger,Niamey,9,2,4,0,Fishing,0
2016-09-05 09:07:00,2016-09-11 09:07:00,Standard Class,West Africa,Níger,Niamey,9,6,4,1,Fishing,1
2016-09-05 07:01:00,2016-09-07 07:01:00,First Class,North Africa,Egipto,El Cairo,9,2,1,1,Fishing,1
2016-09-05 06:19:00,2016-09-05 18:19:00,Same Day,Eastern Europe,Ucrania,Rivne,9,0,0,0,Fishing,0
2016-09-05 00:43:00,2016-09-07 00:43:00,Second Class,West Asia,Israel,Meridional,9,2,2,0,Fishing,0
2016-09-04 22:37:00,2016-09-10 22:37:00,Standard Class,Eastern Europe,Rumania,Bra?ov,9,6,4,1,Fishing,1
2016-09-04 21:12:00,2016-09-06 21:12:00,Standard Class,Eastern Europe,Polonia,Silesia,9,2,4,0,Fishing,0
2016-09-04 20:51:00,2016-09-10 20:51:00,Standard Class,Southern Africa,SudAfrica,Gauteng,9,6,4,1,Fishing,1
2016-09-04 18:45:00,2016-09-09 18:45:00,Second Class,East Africa,Madagascar,Analamanga,9,5,2,1,Fishing,1
2016-09-04 18:24:00,2016-09-08 18:24:00,Second Class,West Asia,Turquía,Bursa,9,4,2,1,Fishing,1
2016-09-04 18:03:00,2016-09-07 18:03:00,Second Class,West Asia,Turquía,Bursa,9,3,2,1,Fishing,1
2016-09-04 17:21:00,2016-09-10 17:21:00,Standard Class,South Asia,Irán,Mazandarán,9,6,4,1,Fishing,1
2016-09-04 07:54:00,2016-09-06 07:54:00,First Class,Canada,Canada,Quebec,9,2,1,1,Fishing,1
2016-09-04 07:12:00,2016-09-06 07:12:00,Standard Class,North Africa,Argelia,Skikda,9,2,4,0,Fishing,0
2016-09-04 05:27:00,2016-09-06 05:27:00,Standard Class,Southern Africa,SudAfrica,Gauteng,9,2,4,0,Fishing,0
2016-09-04 01:14:00,2016-09-09 01:14:00,Standard Class,West Asia,Arabia Saudí,Medina,9,5,4,1,Fishing,1
2016-09-04 00:32:00,2016-09-07 00:32:00,Second Class,Central Asia,Uzbekistán,Andiján,9,3,2,1,Fishing,1
2016-09-03 20:20:00,2016-09-04 08:20:00,Same Day,Southern Africa,SudAfrica,Mpumalanga,9,0,0,0,Fishing,1
2016-09-03 19:59:00,2016-09-08 19:59:00,Standard Class,Central Africa,República Democrática del Congo,Kinshasa,9,5,4,1,Fishing,1
2016-09-03 17:53:00,2016-09-04 05:53:00,Same Day,West Africa,Mali,Bamako,9,0,0,0,Fishing,1
2016-09-03 17:11:00,2016-09-04 05:11:00,Same Day,North Africa,Sudán,Mar Rojo,9,0,0,0,Fishing,1
2016-09-03 15:47:00,2016-09-06 15:47:00,Standard Class,West Asia,Arabia Saudí,Riad,9,3,4,0,Fishing,0
2016-09-03 14:23:00,2016-09-07 14:23:00,Second Class,Southern Africa,SudAfrica,Cabo Occidental,9,4,2,1,Fishing,1
2016-09-03 13:41:00,2016-09-05 13:41:00,Standard Class,West Asia,Israel,Jerusalén,9,2,4,0,Fishing,0
2016-09-03 12:38:00,2016-09-07 12:38:00,Standard Class,Central Africa,Camerún,Ouest,9,4,4,0,Fishing,0
2016-09-03 10:31:00,2016-09-03 22:31:00,Same Day,Southern Africa,SudAfrica,Gauteng,9,0,0,0,Fishing,0
2016-09-03 10:10:00,2016-09-03 22:10:00,Same Day,North Africa,Egipto,Al Buhayrah,9,0,0,0,Fishing,0
2016-09-03 10:10:00,2016-09-03 22:10:00,Same Day,North Africa,Egipto,Al Buhayrah,9,0,0,0,Fishing,0
2016-09-03 09:49:00,2016-09-03 21:49:00,Same Day,North Africa,Egipto,Al Buhayrah,9,0,0,0,Fishing,0
2016-09-03 06:40:00,2016-09-05 06:40:00,First Class,Southern Africa,SudAfrica,Cabo Oriental,9,2,1,1,Fishing,1
2016-09-03 04:55:00,2016-09-05 04:55:00,Standard Class,South Asia,Irán,Kermanshah,9,2,4,0,Fishing,0
2016-09-03 03:52:00,2016-09-05 03:52:00,First Class,Eastern Europe,Ucrania,Poltava,9,2,1,1,Fishing,0
2016-09-03 03:31:00,2016-09-06 03:31:00,Standard Class,East Africa,Zambia,Lusaka,9,3,4,0,Fishing,0
2016-09-03 02:49:00,2016-09-09 02:49:00,Standard Class,West Asia,Irak,Bagdad,9,6,4,1,Fishing,1
2016-09-02 23:19:00,2016-09-08 23:19:00,Standard Class,Southern Africa,SudAfrica,Gauteng,9,6,4,1,Fishing,0
2016-09-02 21:34:00,2016-09-08 21:34:00,Standard Class,West Asia,Arabia Saudí,Tabuk,9,6,4,1,Fishing,1
2016-09-02 19:49:00,2016-09-08 19:49:00,Standard Class,West Asia,Arabia Saudí,Tabuk,9,6,4,1,Fishing,1
2016-09-02 18:45:00,2016-09-05 18:45:00,Standard Class,East Africa,Kenia,Gran Valle del Rift,9,3,4,0,Fishing,0
2016-09-02 16:18:00,2016-09-08 16:18:00,Standard Class,Eastern Europe,Rusia,Irkutsk,9,6,4,1,Fishing,1
2016-09-02 14:33:00,2016-09-08 14:33:00,Standard Class,Southern Africa,SudAfrica,Gauteng,9,6,4,1,Fishing,1
2016-09-02 09:39:00,2016-09-04 09:39:00,First Class,North Africa,Marruecos,Gran Casablanca,9,2,1,1,Fishing,1
2016-09-02 09:39:00,2016-09-04 09:39:00,First Class,North Africa,Marruecos,Gran Casablanca,9,2,1,1,Fishing,1
2016-09-02 09:18:00,2016-09-08 09:18:00,Standard Class,Eastern Europe,Ucrania,Lviv,9,6,4,1,Fishing,1
2016-09-02 08:15:00,2016-09-05 08:15:00,Second Class,East Africa,Zambia,Copperbelt,9,3,2,1,Fishing,1
2016-09-02 07:33:00,2016-09-08 07:33:00,Standard Class,North Africa,Marruecos,Marrakech-Tensift-Al Hauz,9,6,4,1,Fishing,1
2016-09-02 04:24:00,2016-09-04 04:24:00,First Class,West Asia,Turquía,Estambul,9,2,1,1,Fishing,1
2016-09-02 04:03:00,2016-09-04 04:03:00,First Class,West Asia,Turquía,Estambul,9,2,1,1,Fishing,1
2016-09-02 03:21:00,2016-09-04 03:21:00,First Class,West Africa,Mali,Mopti,9,2,1,1,Fishing,1
2016-09-02 01:35:00,2016-09-06 01:35:00,Standard Class,East Africa,Zambia,Lusaka,9,4,4,0,Fishing,0
2016-09-02 00:53:00,2016-09-04 00:53:00,Standard Class,Eastern Europe,Ucrania,Donetsk,9,2,4,0,Fishing,0
2016-09-02 00:32:00,2016-09-02 12:32:00,Same Day,West Asia,Turquía,Ankara,9,0,0,0,Fishing,0
2016-09-01 21:23:00,2016-09-03 21:23:00,Standard Class,Southern Africa,SudAfrica,Cabo Occidental,9,2,4,0,Fishing,0
2016-09-01 21:02:00,2016-09-07 21:02:00,Standard Class,Central Asia,Uzbekistán,Namangán,9,6,4,1,Fishing,1
2016-09-01 18:35:00,2016-09-05 18:35:00,Standard Class,West Africa,Nigeria,Lagos,9,4,4,0,Fishing,0
2016-09-01 15:47:00,2016-09-07 15:47:00,Standard Class,Eastern Europe,Ucrania,Mykolayiv,9,6,4,1,Fishing,1
2016-09-01 15:47:00,2016-09-07 15:47:00,Standard Class,Eastern Europe,Ucrania,Mykolayiv,9,6,4,1,Fishing,1
2016-09-01 15:26:00,2016-09-06 15:26:00,Standard Class,Southern Europe,Bosnia y Herzegovina,Federación de Bosnia y Herzegovina,9,5,4,1,Fishing,1
2016-09-01 14:23:00,2016-09-03 14:23:00,Standard Class,North Africa,Argelia,Alger,9,2,4,0,Fishing,0
2016-09-01 14:02:00,2016-09-07 14:02:00,Standard Class,Western Europe,Austria,Tirol,9,6,4,1,Fishing,1
2016-09-01 10:11:00,2016-09-06 10:11:00,Standard Class,West Africa,Nigeria,Kaduna,9,5,4,1,Fishing,1
2016-09-01 09:07:00,2016-09-03 09:07:00,Standard Class,Eastern Europe,Bulgaria,Sofía-Ciudad,9,2,4,0,Fishing,0
2016-09-01 08:25:00,2016-09-06 08:25:00,Standard Class,West Asia,Turquía,Konya,9,5,4,1,Fishing,1
2016-09-01 08:04:00,2016-09-05 08:04:00,Standard Class,West Asia,Turquía,Konya,9,4,4,0,Fishing,0
2016-09-01 07:01:00,2016-09-07 07:01:00,Standard Class,West Africa,Ghana,Ashanti,9,6,4,1,Fishing,1
2016-09-01 03:52:00,2016-09-03 03:52:00,Standard Class,North Africa,Marruecos,Rabat-Salé-Zemur-Zaer,9,2,4,0,Fishing,0
2016-09-01 03:31:00,2016-09-07 03:31:00,Standard Class,North Africa,Marruecos,Rabat-Salé-Zemur-Zaer,9,6,4,1,Fishing,1
2016-09-01 03:31:00,2016-09-07 03:31:00,Standard Class,North Africa,Marruecos,Rabat-Salé-Zemur-Zaer,9,6,4,1,Fishing,1
2016-09-01 01:25:00,2016-09-06 01:25:00,Standard Class,Central Africa,República Democrática del Congo,Kinshasa,9,5,4,1,Fishing,1
2016-08-31 23:40:00,2016-09-05 23:40:00,Standard Class,West Africa,Nigeria,Oyo,8,5,4,1,Fishing,1
2016-08-31 22:37:00,2016-09-02 22:37:00,Standard Class,Canada,Canada,Ontario,8,2,4,0,Fishing,0
2016-08-31 22:16:00,2016-09-06 22:16:00,Standard Class,Southern Africa,SudAfrica,Gauteng,8,6,4,1,Fishing,1
2016-08-31 21:34:00,2016-09-02 21:34:00,First Class,Southern Africa,SudAfrica,Gauteng,8,2,1,1,Fishing,1
2016-08-31 19:07:00,2016-09-02 19:07:00,Standard Class,West Asia,Turquía,Sivas,8,2,4,0,Fishing,0
2016-08-31 17:01:00,2016-09-06 17:01:00,Second Class,West Africa,Nigeria,Abia,8,6,2,1,Fishing,1
2016-08-31 13:09:00,2016-09-02 13:09:00,First Class,West Asia,Turquía,Estambul,8,2,1,1,Fishing,1
2016-08-31 07:33:00,2016-09-04 07:33:00,Standard Class,South Asia,Irán,Jorasán Razaví,8,4,4,0,Fishing,0
2016-08-31 06:09:00,2016-09-05 06:09:00,Standard Class,West Asia,Turquía,Van,8,5,4,1,Fishing,1
2016-08-31 06:09:00,2016-09-05 06:09:00,Standard Class,West Asia,Turquía,Van,8,5,4,1,Fishing,1
2016-08-31 05:27:00,2016-09-03 05:27:00,Standard Class,South Asia,Irán,Lorestan,8,3,4,0,Fishing,0
2016-08-31 05:27:00,2016-09-03 05:27:00,Standard Class,South Asia,Irán,Lorestan,8,3,4,0,Fishing,0
2016-08-31 04:03:00,2016-09-04 04:03:00,Second Class,West Africa,República de Gambia,Occidental,8,4,2,1,Fishing,1
2016-08-31 03:42:00,2016-09-03 03:42:00,Second Class,West Asia,Qatar,Doha,8,3,2,1,Fishing,1
2016-08-31 03:21:00,2016-09-02 03:21:00,Standard Class,Eastern Europe,Rusia,Cheliábinsk,8,2,4,0,Fishing,0
2016-08-31 01:57:00,2016-09-03 01:57:00,Standard Class,Eastern Europe,Moldavia,Chisináu,8,3,4,0,Fishing,0
2016-08-31 01:15:00,2016-09-02 01:15:00,First Class,Eastern Europe,Moldavia,Chisináu,8,2,1,1,Fishing,1
2016-08-30 23:51:00,2016-09-01 23:51:00,First Class,West Asia,Azerbaiyán,Baki,8,2,1,1,Fishing,1
2016-08-30 22:05:00,2016-09-01 22:05:00,Standard Class,West Asia,Turquía,Izmir,8,2,4,0,Fishing,0
2016-08-30 22:05:00,2016-09-01 22:05:00,Standard Class,West Asia,Turquía,Izmir,8,2,4,0,Fishing,0
2016-08-30 21:23:00,2016-09-04 21:23:00,Standard Class,West Asia,Turquía,Izmir,8,5,4,1,Fishing,1
2016-08-30 20:41:00,2016-09-02 20:41:00,Standard Class,North Africa,Marruecos,Tánger-Tetuán,8,3,4,0,Fishing,0
2016-08-30 19:38:00,2016-09-04 19:38:00,Standard Class,North Africa,Argelia,Djelfa,8,5,4,1,Fishing,1
2016-08-30 17:32:00,2016-09-01 17:32:00,First Class,West Africa,Ghana,Ashanti,8,2,1,1,Fishing,1
2016-08-30 17:32:00,2016-09-01 17:32:00,First Class,West Africa,Ghana,Ashanti,8,2,1,1,Fishing,1
2016-08-30 16:50:00,2016-09-01 16:50:00,Standard Class,West Africa,Costa de Marfil,Lagunes,8,2,4,0,Fishing,0
2016-08-30 15:47:00,2016-09-03 15:47:00,Standard Class,West Asia,Turquía,Estambul,8,4,4,0,Fishing,0
2016-08-30 14:02:00,2016-09-03 14:02:00,Standard Class,Canada,Canada,Ontario,8,4,4,0,Fishing,0
2016-08-30 11:35:00,2016-09-01 11:35:00,Standard Class,Southern Africa,SudAfrica,Gauteng,8,2,4,0,Fishing,0
2016-08-30 11:14:00,2016-09-01 11:14:00,First Class,West Asia,Turquía,Estambul,8,2,1,1,Fishing,1
2016-08-30 11:14:00,2016-09-01 11:14:00,First Class,West Asia,Turquía,Estambul,8,2,1,1,Fishing,1
2016-08-30 09:50:00,2016-09-01 09:50:00,Standard Class,West Asia,Irak,Bagdad,8,2,4,0,Fishing,0
2016-08-30 09:50:00,2016-09-01 09:50:00,Standard Class,West Asia,Irak,Bagdad,8,2,4,0,Fishing,0
2016-08-30 08:47:00,2016-09-03 08:47:00,Standard Class,West Asia,Turquía,Kütahya,8,4,4,0,Fishing,0
2016-08-30 07:02:00,2016-09-03 07:02:00,Standard Class,Southern Africa,SudAfrica,Cabo Oriental,8,4,4,0,Fishing,0
2016-08-30 04:55:00,2016-09-02 04:55:00,Standard Class,North Africa,Libia,Bengasi,8,3,4,0,Fishing,0
2016-08-30 03:31:00,2016-09-03 03:31:00,Standard Class,East Africa,Tanzania,Dar es Salaam,8,4,4,0,Fishing,0
2016-08-29 21:34:00,2016-08-31 21:34:00,Standard Class,West Asia,Irak,Bagdad,8,2,4,0,Fishing,0
2016-08-29 20:31:00,2016-09-02 20:31:00,Standard Class,West Africa,Níger,Diffa,8,4,4,0,Fishing,0
2016-08-29 18:25:00,2016-09-01 18:25:00,Second Class,West Asia,Arabia Saudí,Meca,8,3,2,1,Fishing,1
2016-08-29 18:25:00,2016-09-01 18:25:00,Second Class,West Asia,Arabia Saudí,Meca,8,3,2,1,Fishing,1
2016-08-29 13:30:00,2016-09-02 13:30:00,Second Class,West Asia,Arabia Saudí,Riad,8,4,2,1,Fishing,1
2016-08-29 13:30:00,2016-09-02 13:30:00,Second Class,West Asia,Arabia Saudí,Riad,8,4,2,1,Fishing,1
2016-08-29 11:45:00,2016-09-02 11:45:00,Standard Class,North Africa,Marruecos,Mequinez-Tafilalet,8,4,4,0,Fishing,0
2016-08-29 10:42:00,2016-09-04 10:42:00,Standard Class,Southern Africa,SudAfrica,Cabo Occidental,8,6,4,1,Fishing,1
2016-08-29 09:18:00,2016-08-31 09:18:00,Standard Class,West Africa,Mauritania,Nouakchott,8,2,4,0,Fishing,0
2016-08-29 09:18:00,2016-08-31 09:18:00,Standard Class,West Africa,Mauritania,Nouakchott,8,2,4,0,Fishing,0
2016-08-29 06:09:00,2016-08-31 06:09:00,First Class,Eastern Europe,Rusia,Ivanovo,8,2,1,1,Fishing,1
2016-08-29 03:42:00,2016-09-04 03:42:00,Standard Class,North Africa,Sudán,Jartum,8,6,4,1,Fishing,1
2016-08-29 02:18:00,2016-08-31 02:18:00,Second Class,East Africa,Madagascar,Analamanga,8,2,2,0,Fishing,0
2016-08-29 01:15:00,2016-09-02 01:15:00,Standard Class,North Africa,Egipto,Alejandría,8,4,4,0,Fishing,0
2016-08-29 00:54:00,2016-09-01 00:54:00,Standard Class,West Asia,Yemen,Taiz,8,3,4,0,Fishing,0
2016-08-29 00:12:00,2016-09-04 00:12:00,Standard Class,West Asia,Yemen,Taiz,8,6,4,1,Fishing,1
2016-08-28 23:30:00,2016-09-01 23:30:00,Standard Class,North Africa,Egipto,Alejandría,8,4,4,0,Fishing,0
2016-08-28 23:30:00,2016-09-01 23:30:00,Standard Class,North Africa,Egipto,Alejandría,8,4,4,0,Fishing,0
2016-08-28 23:09:00,2016-08-31 23:09:00,Standard Class,North Africa,Argelia,Alger,8,3,4,0,Fishing,0
2016-08-28 20:41:00,2016-09-03 20:41:00,Standard Class,Southern Africa,SudAfrica,Limpopo,8,6,4,1,Fishing,1
2016-08-28 19:59:00,2016-09-01 19:59:00,Standard Class,Southern Africa,SudAfrica,Limpopo,8,4,4,0,Fishing,0
2016-08-28 19:17:00,2016-08-30 19:17:00,First Class,North Africa,Egipto,Alejandría,8,2,1,1,Fishing,1
2016-08-28 18:35:00,2016-09-02 18:35:00,Second Class,North Africa,Egipto,Alejandría,8,5,2,1,Fishing,1
2016-08-28 15:26:00,2016-09-03 15:26:00,Second Class,North Africa,Marruecos,Marrakech-Tensift-Al Hauz,8,6,2,1,Fishing,1
2016-08-28 15:05:00,2016-09-02 15:05:00,Second Class,North Africa,Marruecos,Marrakech-Tensift-Al Hauz,8,5,2,1,Fishing,1
2016-08-28 14:23:00,2016-08-31 14:23:00,Second Class,West Africa,Nigeria,Oyo,8,3,2,1,Fishing,1
2016-08-28 12:38:00,2016-08-30 12:38:00,First Class,South Asia,Irán,Jorasán Razaví,8,2,1,1,Fishing,1
2016-08-28 11:56:00,2016-09-03 11:56:00,Standard Class,West Asia,Turquía,Estambul,8,6,4,1,Fishing,1
2016-08-28 10:32:00,2016-08-30 10:32:00,Standard Class,Eastern Europe,Ucrania,Lviv,8,2,4,0,Fishing,0
2016-08-28 09:08:00,2016-08-31 09:08:00,Standard Class,Southern Africa,SudAfrica,Cabo Occidental,8,3,4,0,Fishing,0
2016-08-28 08:05:00,2016-09-02 08:05:00,Standard Class,Southern Africa,SudAfrica,Cabo Occidental,8,5,4,1,Fishing,1
2016-08-28 07:44:00,2016-09-01 07:44:00,Second Class,Southern Africa,SudAfrica,Cabo Occidental,8,4,2,1,Fishing,1
